Date,AEP,COMED,DAYTON,DEOK,DOM,DUQ,EKPC,FE,PJME,PJMW
2017-04-25,317878.0,242169.0,44306.0,66982.0,225641.0,32237.0,28795.0,165052.0,653896.0,119258.0
2017-04-26,327966.0,249191.0,46706.0,71806.0,225550.0,34326.0,30302.0,172056.0,645817.0,119141.0
2017-04-27,320067.0,238132.0,44896.0,67980.0,243551.0,35779.0,29217.0,172904.0,660953.0,121090.0
2017-04-28,312725.0,233598.0,41400.0,63586.0,267147.0,33850.0,29014.0,163555.0,691512.0,118929.0
2017-04-29,299276.0,222415.0,37590.0,63164.0,280522.0,32097.0,31861.0,149503.0,682443.0,112692.0
2017-04-30,301326.0,216549.0,37473.0,65806.0,280516.0,33792.0,31870.0,148735.0,622159.0,115329.0
2017-05-01,319152.0,238976.0,43369.0,66647.0,277547.0,36825.0,29333.0,171011.0,682133.0,124417.0
2017-05-02,303699.0,247208.0,42967.0,62135.0,249795.0,31893.0,27791.0,168872.0,685126.0,115086.0
2017-05-03,303434.0,241284.0,43688.0,62964.0,223457.0,31556.0,26755.0,170330.0,629328.0,114687.0
2017-05-04,310316.0,240091.0,44754.0,64571.0,217507.0,31954.0,27929.0,172790.0,623841.0,117836.0
2017-05-05,311426.0,237226.0,44884.0,65246.0,229457.0,32292.0,28901.0,172024.0,648939.0,117338.0
2017-05-06,285119.0,210659.0,38481.0,59082.0,202814.0,29616.0,30060.0,157466.0,577394.0,108245.0
2017-05-07,277479.0,198916.0,36630.0,57142.0,201078.0,28890.0,29378.0,146036.0,563833.0,107775.0
2017-05-08,319093.0,234024.0,43864.0,64894.0,216245.0,31853.0,29274.0,168551.0,630501.0,119830.0
2017-05-09,321703.0,240508.0,43861.0,64282.0,220230.0,32783.0,28954.0,170965.0,632528.0,121128.0
2017-05-10,321062.0,238702.0,44478.0,68246.0,223706.0,33129.0,31803.0,166583.0,631419.0,118156.0
2017-05-11,321147.0,237510.0,43558.0,68476.0,220364.0,32749.0,31178.0,166827.0,636040.0,118642.0
2017-05-12,307128.0,234548.0,41223.0,62475.0,223740.0,32373.0,27811.0,163898.0,626291.0,118167.0
2017-05-13,281278.0,216802.0,36797.0,58407.0,209524.0,30141.0,27125.0,146925.0,594056.0,108347.0
2017-05-14,275728.0,203090.0,36485.0,60140.0,210978.0,29186.0,28526.0,139802.0,558838.0,103070.0
2017-05-15,320359.0,245028.0,44772.0,71403.0,227718.0,33039.0,32044.0,166172.0,619820.0,115653.0
2017-05-16,343501.0,288865.0,49731.0,77954.0,237452.0,35525.0,33921.0,178809.0,650886.0,121637.0
2017-05-17,366210.0,307163.0,52177.0,81692.0,286993.0,41627.0,35021.0,196914.0,763689.0,135987.0
2017-05-18,373616.0,290301.0,53840.0,82209.0,303761.0,42884.0,35832.0,207840.0,894299.0,141520.0
2017-05-19,349806.0,237778.0,50463.0,80589.0,306459.0,43049.0,33962.0,176429.0,912782.0,141614.0
2017-05-20,310297.0,217426.0,39222.0,67677.0,250186.0,34197.0,34340.0,150519.0,629486.0,115558.0
2017-05-21,290532.0,203686.0,39506.0,66347.0,211200.0,33604.0,30415.0,150275.0,556543.0,109115.0
2017-05-22,317686.0,236453.0,43323.0,66650.0,236955.0,35439.0,29554.0,169190.0,645339.0,119045.0
2017-05-23,318452.0,240721.0,44955.0,68794.0,229177.0,34125.0,29085.0,173070.0,645724.0,116146.0
2017-05-24,316618.0,238804.0,45080.0,68257.0,224737.0,34621.0,26480.0,170349.0,644889.0,115928.0
2017-05-25,315618.0,239982.0,44293.0,66421.0,231951.0,34206.0,28268.0,169398.0,650011.0,116051.0
2017-05-26,313804.0,237386.0,43608.0,68977.0,234859.0,33433.0,29931.0,163324.0,646107.0,114278.0
2017-05-27,296762.0,217252.0,40440.0,72232.0,233984.0,30884.0,31669.0,145211.0,590294.0,104409.0
2017-05-28,289032.0,211101.0,39145.0,66189.0,223814.0,32468.0,28940.0,145238.0,578585.0,104307.0
2017-05-29,298335.0,213054.0,38477.0,66869.0,253824.0,34099.0,30918.0,148386.0,588682.0,112911.0
2017-05-30,336130.0,241020.0,46533.0,73952.0,258027.0,37917.0,32959.0,173285.0,647165.0,124405.0
2017-05-31,332559.0,247915.0,46703.0,72771.0,266294.0,36595.0,32241.0,174241.0,691175.0,125466.0
2017-06-01,333187.0,255265.0,46817.0,72291.0,268533.0,35100.0,32386.0,173110.0,708891.0,123808.0
2017-06-02,334701.0,269900.0,47300.0,73668.0,263312.0,35202.0,33187.0,172398.0,679839.0,119968.0
2017-06-03,316653.0,265279.0,43849.0,72660.0,248730.0,34205.0,32478.0,159348.0,602872.0,112073.0
2017-06-04,322109.0,288796.0,44923.0,74476.0,264544.0,33071.0,32569.0,161103.0,613159.0,112792.0
2017-06-05,350677.0,280199.0,52760.0,82494.0,267247.0,36776.0,33242.0,179361.0,700930.0,122558.0
2017-06-06,329621.0,255078.0,46681.0,73175.0,261166.0,33792.0,31567.0,164942.0,680731.0,120637.0
2017-06-07,313472.0,257984.0,43583.0,65912.0,232555.0,33245.0,28653.0,165455.0,644411.0,116714.0
2017-06-08,323411.0,270885.0,44813.0,67826.0,226083.0,33749.0,26883.0,169002.0,646651.0,117945.0
2017-06-09,331719.0,298325.0,46303.0,73009.0,243441.0,35198.0,28681.0,171003.0,678311.0,121178.0
2017-06-10,331600.0,294171.0,45433.0,74280.0,263878.0,36647.0,31595.0,175537.0,707560.0,121380.0
2017-06-11,346270.0,318735.0,47433.0,78211.0,297332.0,40310.0,34300.0,187059.0,811490.0,130003.0
2017-06-12,404897.0,385120.0,59557.0,92163.0,326823.0,47129.0,38499.0,229334.0,961193.0,149515.0
2017-06-13,403566.0,362363.0,59272.0,88766.0,336903.0,48320.0,39187.0,239732.0,1017706.0,153114.0
2017-06-14,393390.0,343603.0,52828.0,80976.0,330109.0,46562.0,37062.0,226039.0,943076.0,151369.0
2017-06-15,396435.0,343530.0,54459.0,85819.0,303382.0,46723.0,36230.0,222184.0,813320.0,149608.0
2017-06-16,392548.0,332894.0,58329.0,91258.0,293833.0,44073.0,36622.0,229190.0,771610.0,140369.0
2017-06-17,374074.0,319180.0,53369.0,87074.0,283587.0,43186.0,37074.0,216074.0,754378.0,135630.0
2017-06-18,363425.0,277652.0,48772.0,83631.0,308627.0,45104.0,36117.0,202777.0,848274.0,141172.0
2017-06-19,365554.0,282118.0,51516.0,84001.0,327064.0,42339.0,35787.0,200426.0,942843.0,142081.0
2017-06-20,353230.0,269530.0,50784.0,81718.0,295695.0,38994.0,35871.0,188037.0,857127.0,135477.0
2017-06-21,369285.0,276092.0,55917.0,87402.0,302480.0,41263.0,35404.0,190819.0,853829.0,136343.0
2017-06-22,392204.0,341781.0,59299.0,89037.0,318684.0,45869.0,33223.0,209163.0,883714.0,145147.0
2017-06-23,373786.0,323238.0,51564.0,81004.0,324683.0,43096.0,34641.0,203896.0,917543.0,142854.0
2017-06-24,331467.0,250468.0,42755.0,71576.0,319191.0,38953.0,32922.0,175132.0,849350.0,130610.0
2017-06-25,301469.0,215468.0,38344.0,65313.0,284462.0,35087.0,30709.0,155635.0,763641.0,118545.0
2017-06-26,324014.0,243344.0,44918.0,70338.0,275734.0,35760.0,31331.0,172966.0,771140.0,124398.0
2017-06-27,326931.0,254155.0,45153.0,69139.0,268092.0,34371.0,31763.0,170667.0,748533.0,121277.0
2017-06-28,334595.0,260494.0,47201.0,73290.0,259005.0,35764.0,31913.0,178101.0,732749.0,122332.0
2017-06-29,376990.0,299902.0,54351.0,85715.0,282925.0,41622.0,36210.0,205665.0,823597.0,136257.0
2017-06-30,388870.0,308340.0,55304.0,88878.0,311933.0,45600.0,37671.0,211633.0,929759.0,148761.0
2017-07-01,354699.0,286181.0,46305.0,78931.0,313730.0,43342.0,36222.0,185167.0,865641.0,139417.0
2017-07-02,346142.0,271991.0,45605.0,78062.0,311332.0,42196.0,35539.0,181764.0,847757.0,135266.0
2017-07-03,360846.0,289179.0,49344.0,83215.0,321821.0,42871.0,34855.0,192388.0,906698.0,138689.0
2017-07-04,342395.0,269971.0,47223.0,80904.0,300347.0,42602.0,32383.0,175172.0,831931.0,134063.0
2017-07-05,375381.0,322031.0,50746.0,85860.0,301622.0,46863.0,34524.0,199599.0,858120.0,140468.0
2017-07-06,377448.0,363077.0,49605.0,82674.0,308352.0,45777.0,33119.0,208029.0,810383.0,134737.0
2017-07-07,369223.0,358451.0,48675.0,83866.0,322640.0,43633.0,36917.0,201665.0,851597.0,137688.0
2017-07-08,330853.0,273863.0,43542.0,74997.0,310411.0,37931.0,34552.0,178784.0,813811.0,124572.0
2017-07-09,322366.0,272259.0,41840.0,72272.0,287746.0,35978.0,34469.0,165786.0,747731.0,120662.0
2017-07-10,366140.0,327653.0,53655.0,87138.0,317430.0,38633.0,38209.0,185036.0,859568.0,134959.0
2017-07-11,390406.0,339098.0,54182.0,83860.0,331750.0,42518.0,38567.0,212291.0,951265.0,144068.0
2017-07-12,409691.0,326053.0,58753.0,92547.0,356823.0,46403.0,40266.0,222583.0,1001029.0,153139.0
2017-07-13,408683.0,338251.0,59129.0,93764.0,372850.0,45811.0,42532.0,221976.0,1028857.0,151024.0
2017-07-14,402333.0,288880.0,57916.0,92497.0,361894.0,46886.0,40401.0,225225.0,897772.0,149162.0
2017-07-15,355794.0,269255.0,46881.0,78864.0,321870.0,41303.0,37186.0,184803.0,834213.0,136365.0
2017-07-16,348308.0,254133.0,47382.0,78868.0,307346.0,40319.0,36155.0,183303.0,808581.0,130881.0
2017-07-17,396291.0,282130.0,57004.0,91447.0,325814.0,47462.0,38317.0,209571.0,927269.0,151342.0
2017-07-18,415077.0,321811.0,61350.0,96984.0,333140.0,49141.0,40075.0,216715.0,966110.0,158466.0
2017-07-19,427281.0,365692.0,62326.0,98345.0,341776.0,52627.0,40832.0,238280.0,1030320.0,162066.0
2017-07-20,430463.0,348961.0,61024.0,96821.0,361248.0,52590.0,41990.0,241247.0,1074492.0,165015.0
2017-07-21,423681.0,358404.0,58797.0,95931.0,363800.0,51596.0,42938.0,241734.0,1050767.0,160251.0
2017-07-22,392836.0,324241.0,53216.0,93746.0,342544.0,44942.0,43536.0,205482.0,959332.0,139920.0
2017-07-23,369685.0,318582.0,49802.0,83374.0,327465.0,43149.0,39092.0,199979.0,854960.0,135238.0
2017-07-24,392240.0,297830.0,55267.0,90805.0,334758.0,43449.0,40079.0,196605.0,892866.0,147246.0
2017-07-25,372036.0,302301.0,51280.0,83014.0,312620.0,38872.0,39011.0,187866.0,797439.0,133026.0
2017-07-26,378975.0,329416.0,53000.0,85295.0,292206.0,41915.0,37873.0,196733.0,793471.0,136999.0
2017-07-27,383108.0,347384.0,53720.0,89466.0,308598.0,44978.0,39555.0,214793.0,826380.0,144462.0
2017-07-28,374735.0,310874.0,54228.0,87250.0,295989.0,44591.0,35741.0,202783.0,859660.0,137508.0
2017-07-29,322949.0,267861.0,42683.0,72547.0,247948.0,35402.0,32481.0,167763.0,700426.0,115645.0
2017-07-30,327174.0,267554.0,43957.0,73457.0,241869.0,37524.0,32260.0,176992.0,672616.0,116637.0
2017-07-31,382389.0,319443.0,55049.0,86316.0,276587.0,43863.0,36674.0,211445.0,830714.0,138186.0
2017-08-01,387813.0,335140.0,55925.0,84621.0,296213.0,44949.0,36201.0,218914.0,914385.0,144376.0
2017-08-02,389795.0,341931.0,56827.0,84591.0,310635.0,46020.0,36837.0,221084.0,895428.0,149183.0
2017-08-03,392999.0,331892.0,58393.0,88658.0,316845.0,46773.0,35956.0,219334.0,884735.0,148943.0
2017-08-04,364607.0,253852.0,51102.0,82226.0,318635.0,45985.0,33905.0,198938.0,915858.0,146613.0
2017-08-05,309570.0,240709.0,40437.0,66987.0,288307.0,34986.0,30050.0,160832.0,759583.0,119928.0
2017-08-06,297737.0,237162.0,38751.0,63242.0,260506.0,33549.0,29557.0,156418.0,665037.0,111679.0
2017-08-07,340310.0,272929.0,47888.0,72103.0,282402.0,36703.0,31405.0,187477.0,732508.0,125899.0
2017-08-08,354050.0,282396.0,49958.0,75787.0,273090.0,37567.0,33127.0,192117.0,757494.0,131079.0
2017-08-09,358806.0,299624.0,51079.0,77259.0,273198.0,38687.0,33930.0,195305.0,788342.0,131106.0
2017-08-10,359963.0,307864.0,53188.0,82533.0,276404.0,39784.0,35451.0,198000.0,809256.0,130370.0
2017-08-11,368152.0,296156.0,52560.0,82326.0,281403.0,41803.0,34880.0,196719.0,808210.0,135529.0
2017-08-12,338436.0,250762.0,45570.0,77506.0,285103.0,38311.0,34855.0,174445.0,763744.0,130801.0
2017-08-13,326801.0,237870.0,43630.0,73171.0,274156.0,36125.0,34034.0,167230.0,762661.0,122383.0
2017-08-14,370415.0,294919.0,53676.0,81733.0,280053.0,40172.0,35075.0,200234.0,793828.0,129853.0
2017-08-15,397129.0,325858.0,58627.0,90350.0,296804.0,44870.0,38465.0,216457.0,810140.0,143797.0
2017-08-16,407378.0,333650.0,62126.0,95641.0,318069.0,46960.0,39618.0,217507.0,883675.0,150820.0
2017-08-17,417209.0,338840.0,61658.0,96855.0,328776.0,47598.0,41254.0,220941.0,899419.0,154906.0
2017-08-18,404572.0,315326.0,58252.0,92525.0,346446.0,47830.0,38689.0,222576.0,934362.0,155823.0
2017-08-19,359065.0,300813.0,50364.0,83780.0,318111.0,40378.0,36119.0,186468.0,868087.0,137218.0
2017-08-20,359564.0,286615.0,50369.0,86233.0,297287.0,38928.0,37634.0,184085.0,777473.0,129773.0
2017-08-21,415084.0,338639.0,60241.0,96482.0,325184.0,46772.0,39409.0,230474.0,887520.0,150296.0
2017-08-22,407347.0,320458.0,58360.0,93377.0,343728.0,46858.0,38552.0,223567.0,990684.0,156523.0
2017-08-23,370258.0,278677.0,50762.0,80675.0,321069.0,39859.0,33707.0,194760.0,898130.0,143383.0
2017-08-24,343708.0,265795.0,47091.0,74666.0,283465.0,37084.0,31881.0,179381.0,781382.0,130336.0
2017-08-25,331714.0,254487.0,45419.0,71725.0,269711.0,35696.0,29971.0,171890.0,746918.0,123928.0
2017-08-26,307187.0,236609.0,39645.0,65978.0,255893.0,33061.0,29674.0,154081.0,676071.0,115946.0
2017-08-27,306649.0,224935.0,39197.0,66541.0,242021.0,34084.0,31056.0,153978.0,638696.0,114007.0
2017-08-28,343347.0,274686.0,47954.0,75326.0,249927.0,37205.0,31203.0,182887.0,698833.0,124748.0
2017-08-29,351154.0,272298.0,49597.0,75508.0,245147.0,37123.0,32518.0,183752.0,689178.0,124523.0
2017-08-30,356557.0,283027.0,48915.0,77689.0,252893.0,38780.0,33660.0,188312.0,701908.0,127189.0
2017-08-31,352758.0,272005.0,49843.0,79929.0,281586.0,39085.0,33924.0,179291.0,761001.0,132188.0
2017-09-01,316908.0,246005.0,41569.0,65130.0,239683.0,33271.0,29277.0,163452.0,654732.0,116043.0
2017-09-02,277547.0,216143.0,34677.0,56677.0,217606.0,30350.0,26129.0,142713.0,580835.0,105837.0
2017-09-03,281766.0,224443.0,36013.0,59137.0,227373.0,30509.0,27691.0,139833.0,585255.0,104739.0
2017-09-04,308542.0,238487.0,41557.0,70655.0,248515.0,33898.0,32158.0,155649.0,637258.0,114227.0
2017-09-05,338661.0,242652.0,47111.0,74406.0,285536.0,37826.0,30678.0,179032.0,798613.0,128565.0
2017-09-06,314563.0,237278.0,43455.0,65344.0,253469.0,35092.0,27689.0,170816.0,717672.0,121078.0
2017-09-07,313770.0,237997.0,43237.0,63805.0,233448.0,33468.0,27931.0,168665.0,669325.0,117794.0
2017-09-08,311672.0,240578.0,42983.0,65727.0,228526.0,33589.0,28229.0,166879.0,649277.0,115085.0
2017-09-09,285702.0,220491.0,37752.0,61213.0,216295.0,30455.0,27475.0,148785.0,581957.0,106417.0
2017-09-10,275496.0,205897.0,35737.0,58302.0,209255.0,29791.0,27328.0,142479.0,570622.0,104148.0
2017-09-11,312959.0,240770.0,43543.0,64919.0,226996.0,32777.0,27596.0,166601.0,647523.0,116105.0
2017-09-12,322822.0,253193.0,44002.0,65150.0,242210.0,33384.0,28275.0,170518.0,677362.0,118875.0
2017-09-13,329364.0,259130.0,44274.0,66077.0,268264.0,37319.0,26951.0,180967.0,715177.0,125634.0
2017-09-14,329840.0,273499.0,44571.0,66612.0,268903.0,36439.0,28268.0,178652.0,768813.0,124076.0
2017-09-15,333548.0,298745.0,46080.0,70384.0,273475.0,35955.0,29915.0,179841.0,779937.0,124631.0
2017-09-16,318927.0,295359.0,42503.0,68965.0,262680.0,35218.0,31153.0,167204.0,745017.0,120160.0
2017-09-17,317927.0,281625.0,42733.0,70295.0,260628.0,36625.0,32479.0,168122.0,723814.0,119546.0
2017-09-18,357343.0,276457.0,50893.0,79311.0,270191.0,41302.0,34324.0,195708.0,764759.0,133089.0
2017-09-19,356169.0,289807.0,49872.0,76100.0,270355.0,41830.0,32444.0,195238.0,779387.0,135053.0
2017-09-20,371577.0,328587.0,53200.0,81431.0,282095.0,41881.0,34645.0,204050.0,810958.0,134097.0
2017-09-21,388488.0,369682.0,57401.0,88106.0,283467.0,42874.0,36136.0,215968.0,817943.0,136202.0
2017-09-22,387270.0,379235.0,58496.0,89847.0,270871.0,41518.0,35641.0,213508.0,777092.0,132360.0
2017-09-23,357117.0,351859.0,51283.0,82846.0,257126.0,38714.0,34185.0,190987.0,734416.0,122253.0
2017-09-24,343973.0,325066.0,47809.0,78476.0,262174.0,40350.0,33535.0,192149.0,773921.0,125290.0
2017-09-25,384273.0,348228.0,55273.0,83849.0,280421.0,45631.0,34043.0,222468.0,882232.0,141457.0
2017-09-26,389731.0,351031.0,57268.0,86761.0,277966.0,46751.0,34668.0,225075.0,848902.0,144880.0
2017-09-27,381639.0,282830.0,55913.0,86922.0,299713.0,46453.0,33443.0,215320.0,887486.0,144634.0
2017-09-28,341527.0,250357.0,46030.0,71437.0,283251.0,37938.0,31129.0,176275.0,780437.0,128060.0
2017-09-29,316200.0,245728.0,41560.0,65288.0,234531.0,33453.0,28378.0,166162.0,648185.0,114928.0
2017-09-30,279956.0,218672.0,35130.0,57626.0,205384.0,29782.0,26426.0,146807.0,572467.0,105308.0
2017-10-01,273102.0,206102.0,33772.0,55211.0,200864.0,29397.0,26453.0,143396.0,555323.0,102986.0
2017-10-02,316188.0,256079.0,42737.0,64035.0,219222.0,33225.0,28234.0,169248.0,631963.0,115694.0
2017-10-03,331339.0,276904.0,46064.0,68255.0,225353.0,34792.0,30253.0,175997.0,643375.0,116401.0
2017-10-04,341210.0,277020.0,47485.0,72440.0,229859.0,36143.0,31019.0,184819.0,657889.0,120132.0
2017-10-05,335703.0,257639.0,45776.0,69937.0,241404.0,36304.0,30520.0,179423.0,700839.0,121138.0
2017-10-06,328544.0,255931.0,45385.0,71177.0,252424.0,35461.0,30696.0,176219.0,733589.0,122661.0
2017-10-07,315878.0,236889.0,42436.0,70199.0,251010.0,34709.0,30651.0,167713.0,699725.0,118650.0
2017-10-08,301889.0,216671.0,38107.0,62842.0,271636.0,34703.0,29628.0,156367.0,736572.0,117703.0
2017-10-09,351840.0,254050.0,45995.0,70544.0,297928.0,38870.0,32754.0,181148.0,820213.0,136943.0
2017-10-10,351766.0,248778.0,45814.0,69500.0,299054.0,39451.0,30978.0,181647.0,812786.0,137111.0
2017-10-11,344606.0,244461.0,45685.0,68612.0,283502.0,38138.0,29237.0,173639.0,732108.0,128725.0
2017-10-12,321690.0,239708.0,42581.0,65467.0,248868.0,36508.0,27303.0,171426.0,664774.0,121513.0
2017-10-13,317871.0,242642.0,42871.0,65403.0,230760.0,34743.0,28302.0,172230.0,635171.0,117857.0
2017-10-14,299371.0,227506.0,39402.0,63190.0,216434.0,33009.0,28495.0,156436.0,598790.0,109392.0
2017-10-15,294509.0,208249.0,38032.0,62796.0,229483.0,33279.0,27952.0,153060.0,608718.0,110798.0
2017-10-16,312040.0,232744.0,41208.0,61807.0,225830.0,32085.0,26980.0,162823.0,638455.0,116256.0
2017-10-17,322774.0,237530.0,42492.0,63199.0,217653.0,32867.0,28751.0,168838.0,632265.0,119629.0
2017-10-18,325216.0,241619.0,42366.0,63423.0,224242.0,33768.0,28689.0,169021.0,642685.0,119859.0
2017-10-19,319459.0,239592.0,44085.0,63256.0,224185.0,33595.0,28056.0,169891.0,637452.0,118815.0
2017-10-20,315150.0,243344.0,43880.0,63449.0,220679.0,33363.0,27967.0,166613.0,628807.0,114568.0
2017-10-21,287408.0,225285.0,38580.0,57617.0,207003.0,30812.0,25669.0,150544.0,576906.0,106865.0
2017-10-22,280393.0,211446.0,37263.0,56511.0,208367.0,30486.0,25925.0,146025.0,565703.0,105792.0
2017-10-23,313133.0,236226.0,44063.0,64002.0,230725.0,33129.0,26921.0,169378.0,658958.0,117852.0
2017-10-24,313445.0,247690.0,44302.0,63028.0,234592.0,32311.0,28929.0,168394.0,687778.0,118498.0
2017-10-25,324324.0,246268.0,45980.0,65108.0,216199.0,33570.0,31289.0,172249.0,637014.0,120331.0
2017-10-26,331667.0,248118.0,46968.0,67087.0,221515.0,33984.0,30425.0,174342.0,641123.0,122359.0
2017-10-27,323498.0,251469.0,44661.0,63755.0,228910.0,33856.0,27508.0,170889.0,641838.0,122641.0
2017-10-28,305372.0,234432.0,41937.0,63321.0,208980.0,31168.0,32399.0,158610.0,581391.0,109600.0
2017-10-29,315250.0,217875.0,41153.0,63914.0,209655.0,32322.0,36960.0,156658.0,590536.0,113820.0
2017-10-30,358027.0,250825.0,49393.0,71881.0,228974.0,34762.0,37719.0,180648.0,642871.0,128128.0
2017-10-31,348892.0,257326.0,49169.0,70658.0,229297.0,35132.0,33590.0,182692.0,651901.0,125752.0
2017-11-01,348190.0,259445.0,49994.0,71893.0,231881.0,35234.0,31510.0,183885.0,684275.0,131384.0
2017-11-02,326441.0,250625.0,45715.0,66316.0,228665.0,33742.0,27834.0,174937.0,661887.0,122405.0
2017-11-03,315836.0,247553.0,43711.0,63576.0,225732.0,33445.0,27748.0,168538.0,646344.0,117000.0
2017-11-04,296228.0,231110.0,40610.0,60533.0,207068.0,31646.0,26987.0,157750.0,584693.0,112752.0
2017-11-05,296819.0,220242.0,38767.0,53395.0,219969.0,31526.0,27674.0,155250.0,611970.0,113308.0
2017-11-06,317579.0,250330.0,44259.0,63700.0,226500.0,33117.0,28198.0,166838.0,650146.0,118742.0
2017-11-07,337042.0,257397.0,47166.0,68198.0,235505.0,35352.0,31722.0,174308.0,691232.0,133325.0
2017-11-08,350466.0,258997.0,47380.0,68388.0,254051.0,35598.0,33297.0,175410.0,706366.0,134207.0
2017-11-09,352122.0,263422.0,48329.0,70128.0,245680.0,35685.0,33717.0,178334.0,699302.0,133433.0
2017-11-10,367495.0,279779.0,50861.0,73488.0,249070.0,37311.0,37138.0,188506.0,716078.0,140325.0
2017-11-11,363571.0,257022.0,47630.0,71211.0,286469.0,36420.0,38767.0,179996.0,739699.0,143416.0
2017-11-12,336239.0,234332.0,43744.0,65744.0,273587.0,34421.0,32787.0,168900.0,703843.0,132780.0
2017-11-13,360492.0,263286.0,49712.0,71738.0,263513.0,36085.0,35588.0,187226.0,739940.0,137597.0
2017-11-14,362449.0,266216.0,49508.0,70258.0,267752.0,36144.0,35261.0,185910.0,739586.0,139424.0
2017-11-15,371627.0,261995.0,50602.0,72822.0,269808.0,36929.0,37712.0,190475.0,724552.0,141106.0
2017-11-16,358535.0,269196.0,50575.0,72876.0,246001.0,36598.0,35506.0,187205.0,693742.0,135560.0
2017-11-17,356502.0,266123.0,48433.0,70689.0,259761.0,36332.0,36436.0,184342.0,708032.0,137750.0
2017-11-18,324239.0,246293.0,42433.0,62546.0,252538.0,34509.0,30341.0,170128.0,690069.0,133516.0
2017-11-19,331229.0,237575.0,44248.0,66515.0,222618.0,34163.0,37175.0,171538.0,630150.0,128594.0
2017-11-20,376104.0,264331.0,51902.0,75391.0,267842.0,36934.0,42125.0,190090.0,728922.0,142718.0
2017-11-21,366962.0,267200.0,49759.0,71138.0,261651.0,35386.0,37527.0,185368.0,718075.0,138867.0
2017-11-22,356644.0,270166.0,50880.0,73769.0,237156.0,36003.0,38505.0,183336.0,701217.0,136742.0
2017-11-23,337925.0,224515.0,42883.0,66634.0,262626.0,34120.0,39792.0,159508.0,675958.0,129846.0
2017-11-24,326851.0,224563.0,41158.0,63591.0,268684.0,34131.0,35828.0,156626.0,682668.0,126271.0
2017-11-25,310404.0,219453.0,38540.0,59318.0,245257.0,32516.0,31180.0,151442.0,646490.0,122602.0
2017-11-26,327851.0,224141.0,41850.0,63191.0,235076.0,33005.0,35662.0,157754.0,634254.0,122856.0
2017-11-27,367684.0,252676.0,48209.0,70194.0,267495.0,35481.0,35924.0,179810.0,707368.0,135307.0
2017-11-28,358689.0,255227.0,47061.0,67624.0,263776.0,35065.0,32257.0,178820.0,715976.0,137018.0
2017-11-29,350667.0,258384.0,46669.0,66733.0,248514.0,34493.0,31595.0,176894.0,692487.0,132367.0
2017-11-30,352533.0,256675.0,48373.0,69798.0,249412.0,35912.0,32347.0,186154.0,716289.0,134946.0
2017-12-01,350211.0,257559.0,48927.0,72102.0,245860.0,35183.0,33533.0,183369.0,694345.0,133214.0
2017-12-02,339917.0,234766.0,44118.0,68142.0,263992.0,34467.0,34403.0,173345.0,690541.0,136521.0
2017-12-03,327569.0,224608.0,42015.0,65669.0,243493.0,33885.0,35753.0,165179.0,675359.0,129292.0
2017-12-04,363368.0,250347.0,48079.0,70628.0,270133.0,36073.0,34954.0,185005.0,748724.0,143003.0
2017-12-05,352854.0,269388.0,48965.0,71054.0,250348.0,35949.0,33700.0,184008.0,714016.0,136419.0
2017-12-06,383091.0,279741.0,52511.0,76882.0,252085.0,37361.0,43029.0,197733.0,728404.0,145468.0
2017-12-07,399318.0,288510.0,54671.0,80576.0,274092.0,38216.0,44935.0,201734.0,759487.0,148407.0
2017-12-08,413441.0,286897.0,56097.0,84077.0,295952.0,39436.0,48167.0,203061.0,786703.0,155395.0
2017-12-09,394494.0,267319.0,52788.0,82165.0,312765.0,36854.0,49722.0,188629.0,781503.0,151489.0
2017-12-10,380702.0,256795.0,49714.0,78221.0,302728.0,36812.0,47237.0,183053.0,764310.0,150393.0
2017-12-11,398443.0,284832.0,53992.0,80931.0,300432.0,38586.0,42395.0,200673.0,791017.0,153275.0
2017-12-12,415576.0,294414.0,56595.0,82319.0,298500.0,39688.0,44573.0,209120.0,797995.0,160694.0
2017-12-13,436002.0,296087.0,59127.0,87260.0,346917.0,42098.0,48381.0,216821.0,896973.0,177154.0
2017-12-14,411556.0,291907.0,57947.0,83926.0,305442.0,40787.0,43681.0,212082.0,855779.0,166094.0
2017-12-15,424291.0,290421.0,57861.0,85088.0,327838.0,41465.0,46873.0,214440.0,902694.0,172252.0
2017-12-16,375683.0,251837.0,47417.0,73008.0,311919.0,37411.0,41319.0,186940.0,816287.0,153240.0
2017-12-17,366546.0,241156.0,45583.0,70809.0,290513.0,36688.0,39779.0,179012.0,753282.0,146055.0
2017-12-18,373903.0,265173.0,50834.0,74905.0,267973.0,38303.0,37098.0,192682.0,763406.0,146178.0
2017-12-19,358916.0,266736.0,49597.0,72759.0,257817.0,36216.0,35088.0,186561.0,730832.0,137582.0
2017-12-20,362297.0,274966.0,50534.0,72990.0,258500.0,37286.0,35684.0,193340.0,751004.0,142804.0
2017-12-21,380985.0,276715.0,51189.0,74510.0,287382.0,38432.0,37590.0,196877.0,794117.0,151964.0
2017-12-22,350410.0,265558.0,46111.0,67025.0,271758.0,35448.0,32096.0,185170.0,768224.0,139950.0
2017-12-23,326509.0,249999.0,43518.0,67437.0,231250.0,33557.0,33485.0,171246.0,681126.0,126941.0
2017-12-24,330255.0,254421.0,44334.0,69908.0,250378.0,33922.0,39398.0,166712.0,679411.0,130127.0
